CustomerID,CustomerAge,Gender,AnnualIncome,EducationLevel,MaritalStatus,HomeOwnership,ZipCode,Country,JoinDate,LoginsLast7Days,MonthlyLogins,QuarterlyLogins,LastLoginDate,FeaturesUsed,NPS,TotalSupportTickets,SupportTickets90Days,CancelAttempts,PlanName,SubscriptionStatus,MonthlyRevenue,AnnualRevenue,CustomerLifetimeValue,TotalOrders,OrdersLast30Days,AvgOrderValue,LastOrderDate,FailedPayments,DiscountUsageRate,CustomerStage,ChurnProbability,NextRenewalDate,OnboardingDone,OnboardingProgress,PlanUpgrades,PlanDowngrades,ReferralCount,EmailOpenRate,EmailClickRate,PushNotificationsEnabled,SMSOptIn,CommunityMember,ReviewsWritten,AvgRating
CUST_000629,38,Male,47538,some college,married,Renter,01841,US,2025-02-14,1,6,22,2026-03-09,7,5,20,0,0,Growth,active,418.38,5020.56,14043.16,21,2,312.92,2026-03-19,4,0.4707,mature,0.2344,2026-04-20,True,0.8796,0,1,0,0.2633,0.0724,False,False,False,1,3.9
CUST_000630,38,Male,36368,hs or less,married,Owner,01841,US,2024-08-04,6,24,77,2026-03-02,3,10,17,0,0,Enterprise,active,261.28,3135.36,7496.18,29,0,143.52,2026-02-07,2,0.2323,growing,0.3667,2026-11-14,True,0.8282,1,0,4,0.2896,0.0701,True,True,False,6,2.6
CUST_000631,38,Male,30955,Graduate,married,Owner,01841,US,2024-05-13,0,1,3,2026-01-26,4,8,0,0,1,Starter,trial,23.42,281.04,763.92,48,1,367.11,2026-02-11,4,0.1008,growing,0.157,2026-07-21,True,0.5609,0,1,3,0.3281,0.1469,True,True,False,7,4.9
CUST_000632,36,Female,48647,Bachelor,single,Renter,00966,US,2024-02-26,1,4,20,2025-12-10,5,10,13,1,2,Professional,active,19.04,228.48,137.68,18,3,242.77,2026-01-31,0,0.2862,churned,0.1185,2026-05-28,True,0.5214,1,0,2,0.1155,0.1068,True,False,True,4,4.8
CUST_000633,36,Male,45221,some college,divorced,Renter,00969,US,2024-12-04,4,19,62,2026-01-30,10,6,19,5,1,Basic,active,85.01,1020.12,2286.92,18,0,369.84,2026-02-09,0,0.1279,at_risk,0.2074,2026-08-22,False,0.6312,1,2,2,0.3226,0.1334,False,True,False,1,3.5
CUST_000634,35,Male,37529,hs_diploma,married,Renter,01843,US,2024-02-01,0,0,8,2025-10-09,12,7,16,2,1,Professional,trial,60.26,723.12,1854.85,15,2,101.68,2026-01-10,2,0.1135,mature,0.0516,2027-03-26,True,0.8179,2,2,4,0.2508,0.1359,True,False,False,6,3.2
CUST_000635,42,Male,45755,hs or less,married,Owner,00969,US,2025-10-20,1,4,17,2025-10-23,2,10,8,2,3,Growth,paused,395.57,4746.84,5708.89,48,3,98.72,2026-02-10,1,0.3727,growing,0.3709,2026-08-09,False,0.6089,1,1,3,0.2366,0.0823,True,False,True,0,2.7
CUST_000636,35,Female,43595,hs or less,married,Owner,00969,US,2023-03-31,4,17,52,2026-03-06,11,6,20,3,3,Basic,active,323.7,3884.4,11455.53,18,4,466.83,2026-03-13,2,0.0613,churned,0.011,2026-09-16,True,0.9247,2,2,5,0.3541,0.1317,True,False,False,7,3.6
CUST_000637,42,Female,21262,Bachelor,married,Renter,00969,US,2023-08-08,4,16,53,2026-02-20,4,9,0,5,2,Growth,trial,442.38,5308.56,8103.12,11,3,300.97,2026-03-23,1,0.1611,mature,0.0326,2027-01-16,True,0.5302,3,1,0,0.3451,0.0137,True,False,False,1,3.2
CUST_000638,35,Female,27320,some college,married,Owner,01841,US,2026-01-05,0,1,5,2026-01-27,2,9,4,1,3,Professional,trial,22.43,269.16,319.17,5,1,273.51,2026-02-07,2,0.3469,churned,0.3914,2026-07-06,False,0.9174,2,0,1,0.1141,0.0229,False,False,False,2,4.5
CUST_000639,37,Male,28686,some college,single,Renter,01841,US,2024-11-29,1,5,21,2025-11-11,7,5,17,2,2,Basic,paused,42.24,506.88,1310.62,31,4,168.16,2026-03-21,4,0.3289,at_risk,0.2335,2026-04-26,True,0.7448,0,1,3,0.4224,0.1624,False,False,False,1,2.9
CUST_000640,43,Male,41803,Bachelor,divorced,Renter,01843,US,2022-07-25,0,2,11,2025-11-03,4,9,8,2,3,Professional,cancelled,356.13,4273.56,5175.35,38,2,236.04,2026-01-24,4,0.4428,at_risk,0.1404,2026-04-27,False,0.9857,1,2,1,0.5451,0.0641,False,False,True,4,3.5
CUST_000641,39,Male,48797,hs or less,divorced,Owner,00966,US,2024-06-20,1,5,16,2025-11-22,3,5,3,0,3,Basic,cancelled,42.47,509.64,384.45,12,3,429.62,2026-01-16,3,0.0685,at_risk,0.3309,2026-10-26,False,0.6938,1,2,4,0.0844,0.0499,False,True,True,3,4.3
CUST_000642,35,Female,21788,some college,married,Renter,01841,US,2024-03-10,1,4,17,2025-10-07,12,7,15,4,2,Growth,cancelled,245.21,2942.52,3049.82,43,3,371.43,2026-02-05,1,0.399,mature,0.2106,2027-02-01,True,0.8509,1,2,1,0.0846,0.0658,False,True,False,5,4.9
CUST_000643,44,Female,35576,Graduate,single,Renter,00966,US,2022-10-17,0,1,4,2025-11-09,11,9,16,1,1,Growth,active,451.44,5417.28,15601.52,49,1,222.57,2026-03-21,2,0.0859,at_risk,0.2133,2026-12-04,False,0.9944,2,0,5,0.279,0.1175,False,True,False,2,3.2
CUST_000644,38,Female,45898,hs or less,divorced,Renter,01841,US,2025-07-07,0,3,9,2025-10-15,7,8,5,0,0,Starter,cancelled,87.8,1053.6,743.72,42,3,182.26,2026-03-13,2,0.2169,at_risk,0.1378,2026-12-19,True,0.8256,2,2,0,0.115,0.0217,True,False,True,3,4.3
CUST_000645,36,Female,23936,Bachelor,married,Owner,00968,US,2025-04-02,3,14,44,2026-03-22,7,7,5,2,3,Growth,paused,437.23,5246.76,15585.31,46,5,197.5,2026-01-27,3,0.5541,mature,0.1035,2027-02-08,False,0.8812,0,0,1,0.4625,0.1855,True,False,False,7,3.5
CUST_000646,42,Female,28453,hs_diploma,single,Owner,00969,US,2025-02-21,1,4,18,2026-03-23,11,6,8,5,2,Starter,trial,478.42,5741.04,4832.95,7,5,457.5,2026-03-26,2,0.0954,churned,0.2134,2026-12-15,True,0.762,0,2,5,0.4159,0.0987,False,False,False,3,4.3
CUST_000647,44,Female,22427,Bachelor,married,Owner,00966,US,2026-01-01,3,15,48,2026-02-14,7,6,0,0,0,Enterprise,active,133.14,1597.68,4001.64,20,2,127.67,2026-01-26,0,0.4931,new,0.1083,2026-08-24,True,0.784,0,1,2,0.1507,0.1213,True,True,False,6,3.2
CUST_000648,40,Female,25365,hs_diploma,single,Renter,01841,US,2022-07-10,2,11,33,2026-03-03,1,5,16,1,0,Basic,active,482.64,5791.68,8444.0,42,0,122.26,2026-02-18,0,0.264,mature,0.0429,2027-03-13,True,0.5089,0,0,0,0.3365,0.1827,False,False,False,4,4.8
CUST_000649,39,Male,21546,some college,married,Renter,01843,US,2022-07-19,1,4,14,2026-01-15,7,6,17,1,1,Enterprise,active,356.67,4280.04,10791.91,29,1,228.8,2026-01-28,3,0.2579,growing,0.0344,2026-11-05,True,0.9503,1,2,3,0.4127,0.028,True,False,False,6,3.6
CUST_000650,37,Female,23380,some college,married,Owner,01843,US,2026-02-17,1,6,25,2026-02-28,9,5,7,4,3,Growth,paused,83.63,1003.56,2458.18,1,4,133.7,2026-01-07,1,0.1029,mature,0.0876,2026-08-21,True,0.504,0,0,0,0.2259,0.1272,True,False,False,1,4.4
CUST_000651,40,Female,20015,hs or less,married,Renter,00968,US,2024-11-29,1,4,21,2025-11-24,7,10,11,2,0,Starter,active,322.88,3874.56,9005.42,19,4,285.65,2026-02-01,0,0.497,mature,0.4072,2026-05-08,True,0.6046,0,2,0,0.4384,0.1712,False,False,False,4,3.8
CUST_000652,39,Female,37748,Bachelor,single,Renter,00969,US,2025-01-30,6,25,80,2026-03-26,8,7,20,2,3,Enterprise,active,229.41,2752.92,8029.17,50,0,292.29,2026-03-23,4,0.5631,growing,0.2663,2026-06-22,True,0.5578,3,1,1,0.3296,0.0565,True,True,False,6,5.0
CUST_000653,37,Male,38015,some college,divorced,Renter,00968,US,2024-01-08,0,2,9,2025-11-26,9,10,18,5,2,Growth,active,249.23,2990.76,3172.96,11,2,429.71,2026-01-29,1,0.5116,churned,0.3249,2026-09-11,True,0.6104,3,2,2,0.2089,0.1803,True,True,False,2,4.0
CUST_000654,43,Male,31897,hs or less,single,Renter,01843,US,2023-04-04,0,3,15,2026-02-02,10,10,14,0,2,Enterprise,trial,265.26,3183.12,4418.67,9,2,357.24,2026-01-29,1,0.0142,growing,0.3126,2026-11-06,True,0.9691,0,1,0,0.442,0.1248,False,True,False,5,3.8
CUST_000655,36,Female,22561,hs or less,married,Owner,01841,US,2023-07-06,2,11,34,2026-03-28,10,7,19,5,2,Growth,active,440.68,5288.16,2785.6,45,0,463.85,2026-02-17,2,0.2175,new,0.212,2026-10-11,True,0.7873,3,0,0,0.2991,0.135,True,True,False,3,3.8
CUST_000656,36,Male,23978,some college,married,Owner,01841,US,2022-08-18,1,4,15,2025-10-26,3,5,8,3,2,Growth,paused,327.81,3933.72,3137.66,28,3,442.35,2026-02-27,2,0.0199,at_risk,0.1334,2027-02-01,False,0.9357,3,0,1,0.2931,0.1625,False,True,True,3,4.2
CUST_000657,35,Male,44760,hs or less,married,Renter,00969,US,2023-08-29,1,4,15,2025-12-18,0,8,8,1,2,Starter,paused,271.95,3263.4,6316.2,41,5,474.85,2026-02-03,3,0.3334,mature,0.2901,2026-12-05,True,0.9907,3,2,3,0.4683,0.0269,True,False,False,8,4.0
CUST_000658,35,Male,25560,Bachelor,single,Owner,00969,US,2024-07-28,2,8,29,2026-02-02,11,10,18,1,0,Growth,active,140.21,1682.52,872.77,26,3,177.97,2026-03-05,3,0.0049,growing,0.0101,2026-03-31,True,0.6417,0,1,0,0.3468,0.174,True,False,False,3,4.5
CUST_000659,38,Male,44981,Bachelor,single,Owner,00968,US,2026-02-24,0,1,13,2025-10-16,5,10,4,0,2,Growth,trial,120.83,1449.96,2206.42,43,0,60.5,2026-01-26,3,0.1066,churned,0.022,2026-07-11,True,0.7242,1,2,4,0.5081,0.0781,True,False,False,6,4.2
CUST_000660,38,Male,36218,Graduate,married,Owner,00966,US,2025-12-22,0,1,6,2025-11-29,6,8,19,2,3,Enterprise,active,128.41,1540.92,1207.11,5,3,87.6,2026-03-12,3,0.3728,churned,0.3841,2027-02-15,True,0.8296,3,1,4,0.1336,0.104,True,False,False,6,4.6
CUST_000661,44,Male,39406,hs or less,married,Renter,01843,US,2023-10-08,0,2,15,2025-10-15,3,6,14,3,1,Growth,paused,329.42,3953.04,6400.62,7,4,324.97,2026-03-08,0,0.0787,churned,0.0708,2026-05-25,False,0.679,3,1,1,0.3418,0.1687,False,True,False,6,2.9
CUST_000662,39,Male,47053,Graduate,married,Renter,01841,US,2022-05-26,0,0,7,2025-11-19,1,5,5,4,1,Starter,active,236.87,2842.44,1662.46,44,5,75.37,2026-01-27,0,0.3189,at_risk,0.4226,2026-08-21,True,0.8962,2,2,1,0.2442,0.0121,False,False,False,0,4.3
CUST_000663,39,Female,23807,hs_diploma,married,Renter,00968,US,2023-03-15,0,2,7,2026-01-04,12,7,13,4,1,Professional,trial,18.24,218.88,166.05,41,2,224.63,2026-02-08,4,0.1408,mature,0.3385,2026-10-25,True,0.7722,2,0,3,0.1185,0.0652,True,False,False,7,4.9
CUST_000664,43,Male,27588,hs_diploma,married,Owner,01841,US,2025-05-12,0,2,6,2025-12-03,9,7,18,3,2,Basic,trial,87.33,1047.96,1785.03,16,1,417.57,2026-03-24,2,0.4411,mature,0.386,2027-01-04,False,0.502,3,2,2,0.5056,0.087,True,True,False,6,2.7
CUST_000665,36,Male,26010,Bachelor,married,Owner,00968,US,2025-04-19,4,18,57,2026-03-02,12,6,5,0,1,Starter,cancelled,244.54,2934.48,6839.9,41,4,303.72,2026-03-17,2,0.3948,growing,0.3379,2026-10-31,True,0.7316,2,2,1,0.2404,0.0686,False,False,False,1,3.2
CUST_000666,35,Female,36603,hs or less,married,Renter,00966,US,2024-04-03,0,0,3,2025-11-16,0,7,1,1,3,Starter,paused,459.23,5510.76,5755.97,47,5,431.92,2026-01-28,3,0.574,new,0.4294,2026-12-10,True,0.7913,3,2,5,0.5146,0.0425,False,False,False,2,3.6
CUST_000667,35,Female,36564,some college,married,Renter,00968,US,2025-05-11,5,20,64,2026-03-15,4,10,20,2,0,Growth,trial,239.06,2868.72,2259.71,33,3,373.5,2026-03-19,0,0.411,churned,0.0108,2026-04-24,False,0.6494,3,0,4,0.3656,0.0808,True,False,True,4,2.5
CUST_000668,36,Male,45474,Graduate,married,Owner,01841,US,2023-12-02,1,5,16,2025-10-27,4,8,5,4,3,Starter,active,463.48,5561.76,13732.69,38,3,139.08,2026-01-11,1,0.5633,mature,0.2648,2027-01-09,True,0.7727,0,2,1,0.4371,0.1464,True,True,False,7,3.8
CUST_000669,43,Male,46842,hs_diploma,married,Renter,00966,US,2023-01-22,0,3,11,2026-01-17,2,9,15,5,3,Professional,active,351.39,4216.68,12102.38,45,0,389.98,2026-01-07,0,0.5813,growing,0.1355,2026-11-27,True,0.6847,2,2,2,0.4541,0.1275,True,False,False,0,3.5
CUST_000670,35,Female,48376,hs_diploma,married,Owner,01843,US,2022-07-15,8,33,107,2026-03-05,1,10,11,2,2,Basic,active,365.3,4383.6,9423.81,50,4,58.41,2025-12-30,2,0.5468,mature,0.3208,2026-11-01,True,0.6527,3,0,0,0.1434,0.1287,True,True,False,4,4.9
CUST_000671,40,Female,21572,hs or less,divorced,Renter,00968,US,2023-03-19,0,1,10,2026-01-28,3,8,16,4,0,Enterprise,cancelled,280.65,3367.8,6054.08,14,3,467.26,2026-01-05,1,0.5454,new,0.2405,2026-10-29,False,0.6826,1,0,0,0.4877,0.0678,True,False,True,7,3.3
CUST_000672,41,Female,47356,Bachelor,married,Renter,00966,US,2023-12-31,0,3,14,2025-11-22,9,9,17,3,2,Enterprise,trial,483.46,5801.52,12581.51,25,2,157.06,2026-03-26,1,0.5108,mature,0.3786,2026-04-14,True,0.5492,0,0,0,0.1304,0.0571,True,False,False,7,4.8
CUST_000673,44,Male,26940,some college,married,Owner,00968,US,2023-01-21,4,18,63,2026-02-06,9,10,15,2,2,Growth,cancelled,57.23,686.76,1741.84,45,4,259.28,2026-02-02,3,0.2889,mature,0.3925,2027-03-01,True,0.9715,2,0,4,0.4626,0.1556,True,True,False,0,4.4
CUST_000674,35,Female,30035,hs_diploma,single,Owner,00968,US,2024-11-18,1,4,12,2025-10-25,1,7,0,2,0,Professional,active,483.47,5801.64,12100.51,44,1,283.46,2026-03-05,3,0.5375,growing,0.0818,2026-10-08,False,0.8661,1,1,4,0.4179,0.1307,True,False,True,5,5.0
CUST_000675,41,Female,32671,some college,married,Owner,00969,US,2026-02-18,0,3,9,2025-10-22,10,8,5,5,3,Basic,cancelled,86.26,1035.12,671.79,8,0,150.74,2026-03-21,2,0.5686,new,0.2831,2027-01-22,False,0.5672,2,2,3,0.2189,0.1975,True,True,False,4,4.9
CUST_000676,40,Male,39111,hs or less,married,Renter,00968,US,2022-06-04,8,34,108,2026-03-10,10,6,17,3,3,Basic,trial,214.99,2579.88,6008.0,46,0,98.91,2026-01-17,1,0.4534,new,0.2892,2026-07-21,True,0.5332,0,2,2,0.2441,0.1657,False,False,False,3,2.6
CUST_000677,42,Male,22031,hs_diploma,single,Owner,01843,US,2024-05-06,0,2,7,2025-12-01,4,5,19,2,1,Growth,active,107.49,1289.88,1863.95,19,5,216.76,2026-03-02,4,0.3871,new,0.3848,2026-08-16,True,0.5135,1,1,5,0.1735,0.1912,True,True,False,3,3.0
CUST_000678,42,Male,31158,some college,married,Renter,01843,US,2022-12-18,0,3,17,2025-10-07,9,8,10,3,2,Growth,active,425.62,5107.44,9539.42,21,3,92.09,2026-02-04,4,0.3258,new,0.0798,2026-06-25,True,0.8343,0,2,1,0.3714,0.1321,True,False,False,6,5.0
CUST_000679,39,Male,37948,hs_diploma,married,Renter,01841,US,2022-08-13,1,5,16,2026-03-08,11,8,6,0,3,Enterprise,cancelled,206.68,2480.16,5332.35,6,5,168.01,2025-12-29,4,0.4835,growing,0.0115,2026-11-28,True,0.6821,1,0,1,0.2177,0.186,True,True,False,4,3.6
CUST_000680,35,Female,33376,hs or less,single,Owner,00969,US,2025-03-06,0,3,13,2025-12-25,10,6,8,0,0,Starter,active,464.03,5568.36,14935.0,6,4,214.34,2026-03-24,2,0.4036,at_risk,0.1278,2026-11-14,True,0.9753,3,0,1,0.4902,0.0875,True,True,False,2,2.9
CUST_000681,36,Male,40305,Bachelor,single,Owner,00969,US,2023-08-23,6,27,89,2026-03-08,8,8,15,0,0,Growth,active,373.64,4483.68,11060.64,38,3,337.78,2026-02-20,4,0.0951,new,0.4272,2027-01-18,True,0.994,2,2,5,0.1992,0.1416,False,False,False,2,4.6
CUST_000682,38,Male,29077,hs_diploma,divorced,Owner,00966,US,2022-08-28,0,2,16,2026-01-25,3,6,2,4,3,Professional,active,326.88,3922.56,5692.66,4,0,46.15,2026-02-11,4,0.1049,churned,0.3003,2026-08-31,True,0.6402,3,0,1,0.4552,0.0635,True,False,True,2,4.8
CUST_000683,39,Female,25699,Bachelor,single,Owner,01843,US,2023-04-30,3,14,50,2026-03-06,11,10,0,2,0,Starter,trial,472.01,5664.12,12825.24,35,4,203.63,2026-03-15,4,0.3944,growing,0.1612,2027-03-12,False,0.5794,2,2,2,0.4822,0.1127,True,False,False,8,4.0
CUST_000684,39,Male,24267,Bachelor,single,Renter,00966,US,2025-05-01,1,4,18,2026-01-15,4,8,19,5,1,Basic,active,483.7,5804.4,4014.48,14,1,88.63,2026-02-25,1,0.0136,mature,0.45,2027-01-20,True,0.5756,2,0,1,0.3439,0.1442,True,True,False,8,3.9
CUST_000685,41,Female,23533,hs_diploma,married,Renter,01843,US,2022-05-06,0,0,0,2025-10-06,1,8,14,0,3,Professional,active,397.41,4768.92,6324.28,41,0,430.34,2026-01-11,0,0.0558,growing,0.2542,2026-11-03,True,0.9797,0,2,3,0.3994,0.1462,True,False,False,4,4.9
CUST_000686,40,Female,41457,Bachelor,divorced,Owner,00968,US,2023-05-06,1,4,22,2025-10-12,11,8,2,4,2,Basic,trial,105.43,1265.16,768.28,43,5,233.66,2026-03-07,0,0.1023,mature,0.0551,2026-09-24,True,0.8266,0,2,1,0.0883,0.1568,False,False,False,3,4.6
CUST_000687,43,Female,41284,hs_diploma,married,Owner,01843,US,2024-01-04,1,4,21,2025-10-31,8,9,3,5,3,Growth,active,184.92,2219.04,1707.47,47,1,198.85,2026-02-03,4,0.4059,at_risk,0.1729,2026-11-18,True,0.9739,3,2,1,0.2095,0.1881,True,False,True,3,4.9
CUST_000688,39,Female,37071,Bachelor,married,Renter,00969,US,2024-02-08,0,3,19,2025-11-24,0,6,4,5,0,Enterprise,paused,53.17,638.04,1559.8,35,4,333.14,2026-03-10,1,0.2612,at_risk,0.4037,2026-09-08,False,0.5835,2,1,5,0.1418,0.0993,True,False,False,6,3.4
CUST_000689,40,Male,35705,hs_diploma,married,Renter,00968,US,2022-11-24,6,24,80,2026-03-07,8,10,0,2,1,Basic,active,381.32,4575.84,9714.37,4,2,134.5,2026-03-24,4,0.2648,mature,0.1318,2027-01-16,True,0.5916,2,1,4,0.4115,0.0557,True,True,False,1,2.6
CUST_000690,35,Female,47941,Bachelor,married,Renter,00968,US,2023-05-13,0,2,16,2025-10-29,11,6,10,4,0,Professional,paused,392.27,4707.24,13136.79,12,2,145.69,2026-03-14,4,0.2887,growing,0.3806,2027-02-16,True,0.6335,1,0,3,0.1801,0.0276,True,False,False,3,2.8
CUST_000691,44,Female,48343,some college,married,Renter,00969,US,2023-10-05,0,1,7,2025-10-02,11,8,0,3,3,Professional,active,282.05,3384.6,7294.78,6,0,369.92,2026-01-22,0,0.498,mature,0.2441,2026-05-10,True,0.7329,1,1,1,0.1942,0.1955,True,True,True,1,4.0
CUST_000692,37,Female,44323,hs or less,single,Renter,00969,US,2022-05-07,0,2,12,2025-12-08,2,9,10,3,0,Starter,active,446.65,5359.8,15655.3,23,4,488.85,2026-03-03,2,0.2935,mature,0.0235,2026-11-17,True,0.9782,2,0,3,0.2199,0.0925,True,False,False,0,4.4
CUST_000693,41,Male,42054,Graduate,divorced,Owner,01843,US,2023-12-04,1,6,20,2026-01-30,4,5,12,0,3,Growth,cancelled,123.16,1477.92,777.84,40,3,239.39,2026-03-01,4,0.3767,churned,0.2023,2026-11-17,False,0.7783,1,0,3,0.252,0.0634,True,True,False,6,3.3
CUST_000694,40,Male,45587,Graduate,divorced,Owner,00969,US,2023-02-12,3,14,44,2026-03-01,9,8,17,4,3,Basic,paused,73.58,882.96,1779.12,31,5,432.67,2025-12-30,2,0.5287,mature,0.2625,2026-04-17,True,0.8457,0,1,0,0.5422,0.1866,False,True,False,3,4.0
CUST_000695,37,Female,42273,hs or less,married,Renter,00966,US,2024-10-06,0,2,16,2025-11-12,1,9,7,3,0,Starter,trial,316.52,3798.24,5932.93,36,0,439.4,2026-03-04,1,0.3674,growing,0.2627,2026-06-14,False,0.9764,1,0,2,0.5323,0.1387,True,False,False,5,3.0
CUST_000696,44,Female,43882,hs or less,married,Owner,00969,US,2022-12-18,0,0,3,2026-01-12,9,9,2,3,2,Enterprise,active,201.17,2414.04,3310.98,18,4,138.14,2026-02-25,0,0.4208,at_risk,0.3291,2026-08-24,False,0.9614,2,1,1,0.4153,0.1035,True,False,False,6,4.6
CUST_000697,36,Female,29927,Graduate,divorced,Owner,00966,US,2025-12-19,0,2,13,2025-11-22,6,9,18,3,0,Professional,cancelled,96.27,1155.24,1878.03,41,2,217.15,2026-01-07,2,0.5916,new,0.0362,2027-02-16,True,0.602,3,2,3,0.4382,0.0401,True,False,False,5,3.7
CUST_000698,37,Female,23682,Bachelor,single,Owner,00966,US,2024-06-01,1,4,17,2025-10-18,8,7,5,2,1,Growth,trial,117.02,1404.24,1260.26,5,3,74.11,2026-02-03,0,0.5441,mature,0.3415,2027-01-22,True,0.6365,2,2,5,0.1678,0.0293,False,False,True,4,3.1
CUST_000699,40,Female,40348,Graduate,married,Owner,00969,US,2023-05-04,0,2,12,2025-10-01,2,10,13,2,0,Basic,active,279.99,3359.88,8148.76,21,0,33.08,2026-01-02,0,0.4235,mature,0.3985,2027-02-11,True,0.7347,0,0,1,0.2799,0.1136,True,False,False,8,4.7
CUST_000700,43,Female,31341,hs_diploma,single,Owner,01841,US,2024-11-29,4,19,62,2026-02-27,3,8,4,3,1,Professional,active,334.08,4008.96,2938.66,13,4,495.36,2026-01-30,2,0.4036,at_risk,0.4009,2027-01-20,True,0.5505,3,0,0,0.1065,0.1357,True,False,True,3,4.0
CUST_000701,38,Male,45812,Graduate,married,Renter,00968,US,2025-12-18,0,2,10,2025-12-21,8,10,13,4,0,Growth,cancelled,27.1,325.2,559.23,8,5,105.99,2026-03-18,4,0.527,at_risk,0.0405,2026-09-18,True,0.5809,3,2,0,0.2747,0.1132,False,False,False,0,2.8
CUST_000702,38,Female,37330,hs or less,married,Owner,00966,US,2024-08-06,6,24,76,2026-02-24,10,6,7,3,2,Enterprise,active,222.79,2673.48,1461.82,36,2,190.92,2026-02-28,1,0.342,new,0.2367,2027-03-07,True,0.6675,2,2,5,0.4301,0.0329,False,False,True,7,4.7
CUST_000703,36,Male,25951,Bachelor,divorced,Owner,00966,US,2025-09-22,1,5,19,2025-11-23,4,7,7,3,2,Professional,active,181.28,2175.36,5824.04,6,2,245.9,2026-03-25,1,0.589,at_risk,0.4246,2026-09-05,True,0.7263,3,1,2,0.1796,0.0197,True,False,False,2,3.7
CUST_000704,43,Female,30850,Bachelor,single,Owner,00969,US,2023-05-31,5,20,65,2026-02-07,3,7,16,4,2,Enterprise,active,425.39,5104.68,14762.95,24,3,466.94,2026-03-25,0,0.0606,at_risk,0.3514,2026-09-12,True,0.8081,3,0,2,0.1422,0.0432,False,True,False,6,3.3
CUST_000705,38,Male,45183,some college,divorced,Renter,01841,US,2025-11-27,6,24,82,2026-03-02,3,8,7,0,0,Starter,active,157.63,1891.56,3664.26,30,3,277.53,2026-01-07,2,0.2524,growing,0.1647,2026-12-15,False,0.9226,0,0,4,0.4339,0.1245,True,True,True,2,4.1
CUST_000706,44,Female,45552,hs or less,single,Renter,00968,US,2024-11-25,2,10,30,2026-03-22,1,9,10,5,1,Basic,active,172.67,2072.04,5911.73,8,1,189.43,2026-01-13,4,0.0748,mature,0.4484,2026-04-10,True,0.9894,2,1,1,0.1145,0.073,True,False,False,6,4.0
CUST_000707,44,Male,23566,hs_diploma,married,Owner,00968,US,2023-04-25,4,19,65,2026-03-04,5,9,13,5,2,Growth,active,26.16,313.92,504.82,46,5,237.46,2026-02-20,2,0.441,growing,0.1025,2026-11-04,True,0.9086,3,1,1,0.519,0.1691,False,True,False,7,2.8
CUST_000708,43,Male,47301,Graduate,married,Renter,00969,US,2025-04-21,0,3,9,2025-11-09,10,7,14,2,2,Professional,active,178.14,2137.68,2906.9,38,4,477.93,2025-12-31,4,0.0567,mature,0.0307,2027-03-07,True,0.8093,0,0,0,0.2194,0.0227,True,True,False,7,4.7
CUST_000709,44,Female,25040,some college,divorced,Renter,00969,US,2023-11-20,0,1,7,2025-11-18,6,5,8,3,0,Starter,active,306.58,3678.96,1939.22,44,0,404.14,2026-01-05,0,0.5726,churned,0.3114,2026-09-15,False,0.7417,2,1,0,0.4669,0.1021,True,False,False,1,4.9
CUST_000710,39,Male,22812,hs or less,divorced,Renter,00966,US,2022-11-21,1,5,24,2026-01-08,8,10,18,2,1,Professional,cancelled,206.47,2477.64,7222.01,43,5,314.35,2026-01-24,0,0.5569,mature,0.3359,2026-09-14,True,0.5847,0,2,0,0.5247,0.1378,True,True,True,5,3.3
CUST_000711,40,Male,48453,Graduate,divorced,Owner,00968,US,2025-12-26,0,0,6,2025-11-04,1,10,0,0,3,Professional,trial,126.33,1515.96,2333.45,16,4,47.09,2026-03-29,2,0.5624,at_risk,0.3572,2026-09-29,True,0.5423,0,0,5,0.2242,0.1775,True,False,False,8,4.8
CUST_000712,39,Female,24568,hs_diploma,married,Owner,01841,US,2024-02-03,3,15,54,2026-03-04,5,9,5,4,3,Enterprise,active,96.97,1163.64,1498.11,42,4,174.0,2026-01-27,4,0.3393,new,0.3408,2026-09-11,True,0.8883,0,0,1,0.2881,0.0635,True,False,False,2,3.2
CUST_000713,40,Female,29963,hs_diploma,married,Owner,00968,US,2022-10-09,1,4,13,2025-11-07,6,6,9,0,1,Growth,paused,155.06,1860.72,5125.57,37,1,169.05,2026-01-02,1,0.1546,at_risk,0.2742,2026-09-01,True,0.7664,0,0,5,0.3724,0.0633,True,False,False,2,3.0
CUST_000714,36,Male,34553,hs_diploma,married,Owner,01841,US,2024-07-01,3,12,41,2026-03-16,4,5,2,4,2,Basic,cancelled,159.43,1913.16,4224.8,15,5,273.5,2026-02-06,2,0.1104,mature,0.2078,2026-07-21,True,0.7039,1,1,4,0.0842,0.1336,True,False,False,6,3.2
CUST_000715,38,Female,22897,some college,married,Renter,01843,US,2025-06-04,0,1,7,2025-10-21,7,5,4,5,3,Growth,trial,81.63,979.56,1866.82,22,3,239.66,2025-12-29,4,0.0963,at_risk,0.4027,2027-01-20,False,0.7033,1,0,3,0.1778,0.1882,False,True,False,2,2.6
CUST_000716,37,Female,31886,hs or less,married,Renter,01843,US,2023-07-16,1,4,22,2025-10-04,11,6,15,2,3,Basic,cancelled,391.02,4692.24,2788.07,44,0,104.9,2026-01-03,3,0.224,growing,0.3746,2026-07-30,True,0.8166,0,1,4,0.4829,0.0822,True,False,True,6,4.4
